run_id,saved_at_utc,reviewer,manual_status,manual_notes,manual_onset_time_s,manual_onset_gamma_g,manual_envelope_px,manual_raw_envelope_px,manual_log10_excess_px,manual_best_frequency_hz,manual_frequency_coherence,concentration_wt,nominal_drive_frequency_hz,drive_frequency_hz,automatic_accepted,automatic_onset_time_s,automatic_onset_gamma_g,automatic_strategy,automatic_accepted_estimates,automatic_uncertainty_iqr_gamma_g,old_threshold_onset_time_s,old_threshold_onset_gamma_g,previous_growth_onset_time_s,previous_growth_onset_gamma_g,diagnostic_fit_status,diagnostic_fit_r2,diagnostic_fit_slope_log10_per_g,source_batch_summary,source_summary_json,source_metrics_csv,original_manual_pick_batch,manual_onset_gamma_z_g,manual_onset_gamma_vector_recomputed_g,manual_gamma_metrics_csv,actual_drive_frequency_hz,recommended_onset_gamma_g,nu_m2_s,mu_pa_s,depth_mm,rho_kg_m3,surface_tension_N_per_m,manual_rect_mode_theory_gamma_g,manual_continuous_min_theory_gamma_g,manual_gamma_z_minus_rect_theory_g,manual_gamma_z_minus_continuous_min_theory_g,absolute_error_gamma_g
may29_70wt_22Hz_runup_IMG_0018,2026-06-03T14:53:23+00:00,,accepted,,25.781665425820517,0.5764650846843363,0.0103457882521787,0.0103633874295044,-2.466611505843099,9.649999999999965,0.5149158354454506,70,22.0,22.29999999999993,True,25.781665425820517,0.574707233278066,sensitive_q25,108,0.0145714994071183,28.864167,0.6120613139347765,,,,,,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_22Hz_IMG_0018/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_22Hz_IMG_0018/early_growth_metrics.csv,,0.5484066277132416,0.5771687776001386,outputs/runup_analysis/May29_70wt_22Hz_IMG_0018/accelerometer_gamma_metrics.csv,22.29999999999993,0.5484066277132416,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.3329612794549691,0.33268343414111706,0.21544534825827244,0.2157231935721245,0.2157231935721245
may29_70wt_22Hz_runup_IMG_0019,2026-06-03T14:53:37+00:00,,accepted,,19.35988195354,0.5422730184577471,0.0092498894168045,0.0091488755565736,-2.6726975534574753,9.649999999999965,0.0,70,22.0,22.29999999999993,True,20.08090097581141,0.5434923817871509,sensitive_q25,108,0.0120462184721604,25.173333,0.5878200314084017,,,,,,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_22Hz_IMG_0019/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_22Hz_IMG_0019/early_growth_metrics.csv,,0.5167449206016469,0.5450674607320374,outputs/runup_analysis/May29_70wt_22Hz_IMG_0019/accelerometer_gamma_metrics.csv,22.29999999999993,0.5167449206016469,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.3329612794549691,0.33268343414111706,0.18378364114667778,0.18406148646052983,0.18406148646052983
may29_70wt_22Hz_runup_IMG_0020,2026-06-03T14:53:55+00:00,,accepted,,14.77201496456,0.5645325185737889,0.0093438342567817,0.009409513711958,-2.641623867453897,10.19999999999997,0.3325059492168783,70,22.0,22.29999999999993,True,15.451802572465043,0.577778983437269,sensitive_q25,108,0.0197355217469343,18.282917,0.620617732566097,,,,,,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_22Hz_IMG_0020/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_22Hz_IMG_0020/early_growth_metrics.csv,,0.5367760608274642,0.566289042867534,outputs/runup_analysis/May29_70wt_22Hz_IMG_0020/accelerometer_gamma_metrics.csv,22.29999999999993,0.5367760608274642,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.3329612794549691,0.33268343414111706,0.2038147813724951,0.20409262668634714,0.20409262668634714
jun2_70wt_25Hz_runup_IMG_0025,2026-06-03T14:55:09+00:00,,accepted,,7.61310898173,0.5253411421617168,0.0077351839551086,0.0078402977040965,-3.5317491169339466,12.52499999999998,0.7955801104972375,70,25.0,25.149999999999917,True,13.508624785667772,0.5946140027841972,sensitive_q25,126,0.0257264453887424,33.757083,0.6791963100687891,,,accepted,0.8995444053796791,17.87173727069498,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_70wt_25Hz_IMG_0025/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_70wt_25Hz_IMG_0025/early_growth_metrics.csv,,0.5238986049689478,0.5276571270167558,outputs/runup_analysis/Jun2_70wt_25Hz_IMG_0025/accelerometer_gamma_metrics.csv,25.149999999999917,0.5238986049689478,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.39828881189030557,0.39676762179975356,0.12560979307864223,0.12713098316919424,0.12713098316919424
jun2_70wt_25Hz_runup_IMG_0026,2026-06-03T14:55:46+00:00,,accepted,,5.19208198754,0.6554204260526041,0.0084276153827377,0.0083578763836701,-3.1864193267221848,12.335019347972134,0.9558011049723756,70,25.0,25.149999999999917,True,20.055527714231605,0.6797957471652414,sensitive_q25,216,0.008636118994946,28.868333,0.6886274754697345,,,accepted,0.5622947002536969,72.39784902175454,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_70wt_25Hz_IMG_0026/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_70wt_25Hz_IMG_0026/early_growth_metrics.csv,,0.6543209134157858,0.6588236390247653,outputs/runup_analysis/Jun2_70wt_25Hz_IMG_0026/accelerometer_gamma_metrics.csv,25.149999999999917,0.6543209134157858,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.39828881189030557,0.39676762179975356,0.2560321015254802,0.25755329161603224,0.25755329161603224
may29_70wt_25Hz_runup_IMG_0021,2026-06-03T14:55:58+00:00,,accepted,,18.906771601597065,0.6752300806152602,0.0094540684945375,0.0094689535779878,-2.781479235824764,11.19999999999996,0.0,70,25.0,25.19999999999992,True,18.906771601597065,0.6742864343483969,sensitive_q25,108,0.0439934041531643,23.629583,0.7330120666987179,,,,,,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_25Hz_IMG_0021/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_25Hz_IMG_0021/early_growth_metrics.csv,,0.6712269973503371,0.6797991913476601,outputs/runup_analysis/May29_70wt_25Hz_IMG_0021/accelerometer_gamma_metrics.csv,25.19999999999992,0.6712269973503371,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.39852902161895076,0.3979959785492687,0.2726979757313863,0.27323101880106837,0.27323101880106837
may29_70wt_25Hz_runup_IMG_0022,2026-06-03T14:56:44+00:00,,accepted,,13.83443996681,0.6657953546635541,0.0094935840747399,0.0094184240210525,-2.734017244040748,12.449999999999978,0.7631734652697423,70,25.0,25.19999999999992,False,,,none,0,,18.382917,0.7150260726175701,,,,,,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_25Hz_IMG_0022/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_25Hz_IMG_0022/early_growth_metrics.csv,,0.656914930987387,0.6653675186102719,outputs/runup_analysis/May29_70wt_25Hz_IMG_0022/accelerometer_gamma_metrics.csv,25.19999999999992,0.656914930987387,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.39852902161895076,0.3979959785492687,0.2583859093684362,0.25891895243811824,0.25891895243811824
may29_70wt_25Hz_runup_IMG_0023,2026-06-03T14:56:20+00:00,,accepted,,18.29312995611,0.6585238673884403,0.0132652361064109,0.0132258588471919,-2.639072991039321,12.199999999999974,0.8975201843874582,70,25.0,25.19999999999992,True,19.477166151226772,0.6759847199257242,sensitive_q25,108,0.0138856540144629,23.65875,0.7076406339247112,,,,,,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_25Hz_IMG_0023/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_25Hz_IMG_0023/early_growth_metrics.csv,,0.6530103107439332,0.661540228703573,outputs/runup_analysis/May29_70wt_25Hz_IMG_0023/accelerometer_gamma_metrics.csv,25.19999999999992,0.6530103107439332,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.39852902161895076,0.3979959785492687,0.25448128912498247,0.2550143321946645,0.2550143321946645
may29_70wt_25Hz_runup_IMG_0024,2026-06-03T14:57:00+00:00,,accepted,,10.22581797547,0.6334189114088237,0.0133037398599038,0.0132464027166537,-2.653693288744987,11.09999999999996,0.0,70,25.0,25.19999999999992,False,,,none,0,,18.699167,0.6596932898197428,,,,,,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_25Hz_IMG_0024/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_25Hz_IMG_0024/early_growth_metrics.csv,,0.6231231078317807,0.6315089520940667,outputs/runup_analysis/May29_70wt_25Hz_IMG_0024/accelerometer_gamma_metrics.csv,25.19999999999992,0.6231231078317807,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.39852902161895076,0.3979959785492687,0.22459408621282995,0.225127129282512,0.225127129282512
may29_70wt_27Hz_runup_IMG_0001-2,2026-06-03T14:57:23+00:00,,accepted,,30.18574792756,0.8148392823114947,0.0393079474689386,0.0377741202607892,-1.7183536473069272,12.47499999999996,0.43646408839779,70,27.0,27.24999999999991,True,31.74945527140633,0.8433782736950247,sensitive_q25,156,0.000174487842761,32.355,0.8405192312584392,,,,,,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_27Hz_IMG_0001-2/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_27Hz_IMG_0001-2/early_growth_metrics.csv,,0.8073840450061386,0.8117510977994924,outputs/runup_analysis/May29_70wt_27Hz_IMG_0001-2/accelerometer_gamma_metrics.csv,27.24999999999991,0.8073840450061386,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.45158466323625784,0.4512892323378804,0.35579938176988074,0.3560948126682582,0.3560948126682582
may29_70wt_27Hz_runup_IMG_0002,2026-06-03T14:57:36+00:00,,accepted,,24.55613094108,0.7833085542053078,0.0066212845150625,0.0067599998025995,-2.490059546474037,12.941427392848553,0.6390687963703223,70,27.0,27.24999999999991,True,25.551808058129772,0.8048479201666592,sensitive_q25,98,0.0161301606499929,28.235833,0.8507664655989113,,,,,,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_27Hz_IMG_0002/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_27Hz_IMG_0002/early_growth_metrics.csv,,0.7773242946499572,0.781448322452126,outputs/runup_analysis/May29_70wt_27Hz_IMG_0002/accelerometer_gamma_metrics.csv,27.24999999999991,0.7773242946499572,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.45158466323625784,0.4512892323378804,0.3257396314136994,0.32603506231207685,0.32603506231207685
may29_70wt_27Hz_runup_IMG_0003,2026-06-03T14:57:49+00:00,,accepted,,23.892751393321745,0.8066110737495374,0.0098318315051148,0.0107646071929871,-2.184950284582084,12.274999999999958,0.1988950276243093,70,27.0,27.24999999999991,True,23.892751393321745,0.8066110737495374,median_due_to_ensemble_spread,110,0.0966954005829887,27.67,0.8151787345923394,,,,,,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_27Hz_IMG_0003/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_27Hz_IMG_0003/early_growth_metrics.csv,,0.8065109263280915,0.81088852493798,outputs/runup_analysis/May29_70wt_27Hz_IMG_0003/accelerometer_gamma_metrics.csv,27.24999999999991,0.8065109263280915,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.45158466323625784,0.4512892323378804,0.35492626309183367,0.35522169399021114,0.35522169399021114
may29_70wt_27Hz_runup_IMG_0027,2026-06-03T14:57:58+00:00,,accepted,,27.010006867578152,0.8074471805777833,0.0155235092251059,0.0155852259634302,-2.65447464971137,13.574999999999976,0.7370259452103309,70,27.0,27.24999999999991,True,27.010006867578152,0.8040569359000136,sensitive_q25,72,0.0052535729123621,32.296667,0.8177524406090093,,,,,,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_27Hz_IMG_0027/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_27Hz_IMG_0027/early_growth_metrics.csv,,0.7994634897029809,0.803602494605377,outputs/runup_analysis/May29_70wt_27Hz_IMG_0027/accelerometer_gamma_metrics.csv,27.24999999999991,0.7994634897029809,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.45158466323625784,0.4512892323378804,0.347878826466723,0.3481742573651005,0.3481742573651005
jun2_70wt_30Hz_runup_IMG_0001,2026-06-03T14:58:34+00:00,,accepted,,18.930855008432253,0.9545581408427256,0.0060881250375729,0.0061201809048498,-3.0045452831089885,15.324999999999974,0.2651933701657458,70,30.0,30.2499999999999,True,18.930855008432253,0.9545581408427256,sensitive_q25,132,0.002590608245969,26.080417,0.9671293804589204,,,accepted,0.8518901195868236,144.7084124981023,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_70wt_30Hz_IMG_0001/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_70wt_30Hz_IMG_0001/early_growth_metrics.csv,,0.9489986884371392,0.9520178329048318,outputs/runup_analysis/Jun2_70wt_30Hz_IMG_0001/accelerometer_gamma_metrics.csv,30.2499999999999,0.9489986884371392,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.5388126333732118,0.5386287606086181,0.41018605506392736,0.4103699278285211,0.4103699278285211
jun2_70wt_30Hz_runup_IMG_0002,2026-06-03T15:00:35+00:00,,accepted,,17.05969795906,0.9500782617982148,0.0072594150964671,0.0073570372755077,-3.1495162325645327,13.62499999999995,0.2211468948473064,70,30.0,30.2499999999999,False,,,none,0,,24.357917,0.9558416436091288,,,none,,,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_70wt_30Hz_IMG_0002/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_70wt_30Hz_IMG_0002/early_growth_metrics.csv,,0.9478168124690536,0.9511151573851903,outputs/runup_analysis/Jun2_70wt_30Hz_IMG_0002/accelerometer_gamma_metrics.csv,30.2499999999999,0.9478168124690536,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.5388126333732118,0.5386287606086181,0.40900417909584175,0.4091880518604355,0.4091880518604355
jun2_70wt_30Hz_runup_IMG_0027,2026-06-03T14:58:58+00:00,,accepted,,35.86120191394,0.9048197275117082,0.0066138059194597,0.0065351794364008,-3.649212912121046,14.574999999999964,0.2983425414364641,70,30.0,30.2499999999999,True,9.249583,0.7971611977014522,sensitive_q25,20,0.000700766903727,53.592083,0.936738797180486,,,best_rejected,0.2493754780528551,6.114205680048066,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_70wt_30Hz_IMG_0027/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_70wt_30Hz_IMG_0027/early_growth_metrics.csv,,0.8991404482210136,0.9020878095907331,outputs/runup_analysis/Jun2_70wt_30Hz_IMG_0027/accelerometer_gamma_metrics.csv,30.2499999999999,0.8991404482210136,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.5388126333732118,0.5386287606086181,0.36032781484780174,0.3605116876123955,0.3605116876123955
may29_70wt_30Hz_runup_IMG_0005,2026-06-03T14:59:16+00:00,,accepted,,30.27325492736,1.005210511530832,0.018203747006292,0.0163645950305685,-2.0503858171395413,15.1040298262123,1.0,70,30.0,30.4499999999999,True,31.172105718531423,1.0177363730116131,sensitive_q25,6,0.0,32.325833,1.024746133475564,,,,,,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_30Hz_IMG_0005/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_30Hz_IMG_0005/early_growth_metrics.csv,,1.0034892176978054,1.005375654574657,outputs/runup_analysis/May29_70wt_30Hz_IMG_0005/accelerometer_gamma_metrics.csv,30.4499999999999,1.0034892176978054,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.5451197174825563,0.5448207472120763,0.45836950021524914,0.4586684704857291,0.4586684704857291
may29_70wt_30Hz_runup_IMG_0007,2026-06-03T15:00:49+00:00,,accepted,,15.2553869634,1.0186770549818835,0.0528665371852162,0.0561487393991105,-1.542468843341914,15.285716021118306,0.9303471811536832,70,30.0,30.4499999999999,False,,,none,0,,17.85,1.01520749338124,,,,,,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_30Hz_IMG_0007/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_30Hz_IMG_0007/early_growth_metrics.csv,,1.0164109095378786,1.0183585576884906,outputs/runup_analysis/May29_70wt_30Hz_IMG_0007/accelerometer_gamma_metrics.csv,30.4499999999999,1.0164109095378786,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.5451197174825563,0.5448207472120763,0.4712911920553223,0.4715901623258023,0.4715901623258023
may29_70wt_30Hz_runup_IMG_0008,2026-06-03T14:59:33+00:00,,accepted,,28.11474893253,0.9781643551493356,0.0238676557692922,0.023842531397654,-1.7896299152924229,15.17499999999997,1.0,70,30.0,30.4499999999999,True,30.00172575213698,0.9836352859068398,sensitive_q25,108,0.0047125499025194,31.069167,0.9922629005489996,,,,,,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_30Hz_IMG_0008/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_30Hz_IMG_0008/early_growth_metrics.csv,,0.9761636368116325,0.978090721031106,outputs/runup_analysis/May29_70wt_30Hz_IMG_0008/accelerometer_gamma_metrics.csv,30.4499999999999,0.9761636368116325,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.5451197174825563,0.5448207472120763,0.43104391932907626,0.43134288959955625,0.43134288959955625
may29_70wt_30Hz_runup_IMG_0009,2026-06-03T15:00:15+00:00,,accepted,,17.79308995731,0.9301596243818367,0.0285512678698192,0.0373104708531518,-1.5880875955058642,14.674999999999963,0.6740331491712708,70,30.0,30.4499999999999,True,5.998878898057694,0.413318409425392,median_due_to_ensemble_spread,55,0.4709680134359097,28.655833,1.0109043745130906,,,,,,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_30Hz_IMG_0009/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_30Hz_IMG_0009/early_growth_metrics.csv,,0.9281393422713392,0.9300200987483156,outputs/runup_analysis/May29_70wt_30Hz_IMG_0009/accelerometer_gamma_metrics.csv,30.4499999999999,0.9281393422713392,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.5451197174825563,0.5448207472120763,0.38301962478878293,0.3833185950592629,0.3833185950592629
may27_80wt_15Hz_runup_IMG_0012,2026-06-03T13:20:47+00:00,,accepted,Log graph underestimated,14.36781596553,0.635257956161761,0.010455128951659,0.0100745381672129,-2.1611863822551833,7.817417433885271,0.8954465506140719,80,15.0,15.349999999999952,True,10.97034228920208,0.393838644757808,median_due_to_ensemble_spread,108,0.3472440339176945,16.843333,0.7197866580323776,15.645,0.6832987239193679,,,,outputs/runup_analysis/early_growth_onset/publication_base_jun1_plus_may26_40_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_15Hz_IMG_0012/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_15Hz_IMG_0012/early_growth_metrics.csv,publication_base_jun1_plus_may26_40_20260603,0.6359768882196108,0.6393024187067656,outputs/runup_analysis/May27_80wt_15Hz_IMG_0012/accelerometer_gamma_metrics.csv,15.349999999999952,0.6359768882196108,3.755547996427609e-05,0.0453504008884691,4.968707560928089,1207.5574837975128,0.0668384615384615,0.6161930407801589,0.6150501554371867,0.01978384743945194,0.020926732782424184,0.020926732782424184
may27_80wt_15Hz_runup_IMG_0013,2026-06-03T13:22:28+00:00,,accepted,,8.28816298012,0.5920337968849654,0.0122673281926308,0.0120629246383525,-2.1716186453258657,7.624999999999971,1.0,80,15.0,15.349999999999952,True,8.26477598910056,0.5901847539873649,sensitive_q25,108,0.0351014024513544,11.762917,0.6839870142002508,10.3025,0.6482373385217589,,,,outputs/runup_analysis/early_growth_onset/publication_base_jun1_plus_may26_40_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_15Hz_IMG_0013/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_15Hz_IMG_0013/early_growth_metrics.csv,publication_base_jun1_plus_may26_40_20260603,0.5943133315640615,0.5969595154450558,outputs/runup_analysis/May27_80wt_15Hz_IMG_0013/accelerometer_gamma_metrics.csv,15.349999999999952,0.5943133315640615,3.755547996427609e-05,0.0453504008884691,4.968707560928089,1207.5574837975128,0.0668384615384615,0.6161930407801589,0.6150501554371867,-0.021879709216097387,-0.020736823873125143,0.020736823873125143
may27_80wt_15Hz_runup_IMG_0014,2026-06-03T13:22:55+00:00,,accepted,,14.23863896583,0.6115263708150109,0.0107292703896497,0.0108027228519539,-2.212968902414743,7.624999999999971,1.0,80,15.0,15.349999999999952,True,9.38346491028392,0.4165128390603728,median_due_to_ensemble_spread,108,0.2780682061488483,17.48,0.70338495917531,16.281667,0.6553133265769222,,,,outputs/runup_analysis/early_growth_onset/publication_base_jun1_plus_may26_40_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_15Hz_IMG_0014/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_15Hz_IMG_0014/early_growth_metrics.csv,publication_base_jun1_plus_may26_40_20260603,0.6067377512950506,0.6098432793586342,outputs/runup_analysis/May27_80wt_15Hz_IMG_0014/accelerometer_gamma_metrics.csv,15.349999999999952,0.6067377512950506,3.755547996427609e-05,0.0453504008884691,4.968707560928089,1207.5574837975128,0.0668384615384615,0.6161930407801589,0.6150501554371867,-0.00945528948510832,-0.008312404142136076,0.008312404142136076
may27_80wt_17Hz_runup_IMG_0015,2026-06-03T16:11:07+00:00,,accepted,,19.59323395299,0.6945235947746068,0.648734059801643,0.6583453635498386,-0.1907003015531824,8.649999999999967,1.0,80,17.0,17.399999999999945,True,15.39195387001053,0.5626859478591963,median_due_to_ensemble_spread,107,0.1590891963672376,18.649167,0.6399373584864624,17.0491665,0.5995768209418533,,,,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_17Hz_IMG_0015/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_17Hz_IMG_0015/early_growth_metrics.csv,,0.666310891403116,0.6950107531222462,outputs/runup_analysis/May27_80wt_17Hz_IMG_0015/accelerometer_gamma_metrics.csv,17.399999999999945,0.666310891403116,3.755547996427609e-05,0.0453504008884691,4.968707560928089,1207.5574837975128,0.0668384615384615,0.6730353428720515,0.6719862732267067,-0.006724451468935522,-0.0056753818235907305,0.0056753818235907305
may27_80wt_17Hz_runup_IMG_0016,2026-06-03T16:11:27+00:00,,accepted,,12.80102396929,0.6793368384953694,0.7250877132971465,0.7229370746105919,-0.1412957302738957,8.649999999999967,1.0,80,17.0,17.399999999999945,True,9.017310047346006,0.5813857679332781,sensitive_q25,144,0.0351273885206977,11.446667,0.6503084546739374,10.56875,0.6259053811951506,,,,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_17Hz_IMG_0016/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_17Hz_IMG_0016/early_growth_metrics.csv,,0.6529318669159738,0.6809131555832552,outputs/runup_analysis/May27_80wt_17Hz_IMG_0016/accelerometer_gamma_metrics.csv,17.399999999999945,0.6529318669159738,3.755547996427609e-05,0.0453504008884691,4.968707560928089,1207.5574837975128,0.0668384615384615,0.6730353428720515,0.6719862732267067,-0.020103475956077643,-0.019054406310732852,0.019054406310732852
